state,species_code,n_local
Sonora,buthum,56
Sonora,bawwar,54
Sonora,grcwoo1,54
Sonora,bkvshe,51
Sonora,pinsis,49
Sonora,maghum1,47
Sonora,souwpw1,47
Sonora,prafal,46
Sonora,mexchi,46
Sonora,blkrai,45
Sonora,dickci,45
Sonora,wesblu,45
Sonora,fragul,40
Sonora,commer,40
Sonora,y00478,39
Sonora,fuwduc,36
Sonora,cangoo,36
Sonora,stisan,35
Sonora,blhsis1,34
Sonora,virwar,34
Sonora,grcbec1,33
Sonora,goleag,32
Sonora,mastit1,32
Sonora,canvas,32
Sonora,ferhaw,31
Sonora,botspa,31
Sonora,sagspa1,31
Sonora,baleag,30
Sonora,retloo,30
Sonora,olsfly,30
Sonora,rcgspa1,28
Sonora,swaspa,28
Sonora,pabwoo1,25
Sonora,bkcspa,25
Sonora,swathr,24
Sonora,sagthr,24
Sonora,gresca,24
Sonora,redpha1,24
Sonora,refwar,22
Sonora,moublu,22
Sonora,wooduc,22
Sonora,hoomer,22
Sonora,amebit,21
Sonora,glwgul,21
Sonora,easpho,21
Sonora,grycat,21
Sonora,aztthr,20
Sonora,vesowl,19
Sonora,gwfgoo,18
Sonora,rcbfin1,17
Sonora,norpar,17
Sonora,musduc,17
Sonora,rehtan1,16
Sonora,baisan,15
Sonora,pinfly1,15
Sonora,parjae,14
Sonora,towsol,14
Sonora,blkswi,13
Sonora,redcro,13
Sonora,wantat1,13
Sonora,norgos1,11
Sonora,comnig,11
Sonora,wilsap,10
Sonora,pomjae,10
Sonora,pecsan,10
Sonora,amered,9
Sonora,whtspa,9
Sonora,wooscj2,9
Sonora,rebsap,8
Sonora,golvir1,8
Sonora,whevir,8
Sonora,sprpip,8
Sonora,compau,8
Sonora,sctfly,8
Sonora,magwar,8
Sonora,prawar,8
Sonora,palwar,8
Sonora,yebsap,7
Sonora,bklkit,7
Sonora,horgre,7
Sonora,gycyel,7
Sonora,robgro,7
Sonora,easkin,7
Sonora,amegfi,7
Sonora,babwar,7
Sonora,allhum,6
Sonora,gockin,6
Sonora,tenwar,6
Sonora,flaowl,6
Sonora,lewwoo,5
Sonora,manvir1,5
Sonora,runthr1,5
Sonora,lotduc,5
Sonora,nswowl,5
Sonora,chswar,5
Sonora,calhum,5
Sonora,casfin,5
Sonora,brwhaw,4
Sonora,ovenbi1,4
Sonora,indbun,4
Sonora,rosgoo,4
Sonora,refboo,3
Sonora,santer1,3
Sonora,semsan,3
Sonora,yebloo,3
Sonora,rebnut,3
Sonora,pygnut,3
Sonora,chclon,3
Sonora,scaqua,3
Sonora,brnthr,3
Sonora,mewgul2,3
Sonora,budger,2
Sonora,balori,2
Sonora,earque,2
Sonora,sheowl,2
Sonora,swagoo1,2
Sonora,gragoo,2
Sonora,harspa,2
Sonora,cacgoo1,2
Sonora,mcclon,2
Sonora,yetwar,2
Sonora,peflov,2
Sonora,chukar,1
Sonora,glagul,1
Sonora,uplsan,1
Sonora,whrsan,1
Sonora,leafly,1
Sonora,rusbla,1
Sonora,prowar,1
Sonora,loeowl,1
Sonora,whwsco2,1
Sonora,purgal2,1
Sonora,milmac,1
Sonora,camwar,1
Sonora,hoowar,1
Sonora,winwre3,1
Sonora,eurwig,1
Sonora,redjun,1
Sonora,grefla2,1
Tabasco,grtgra,3528
Tabasco,grekis,3465
Tabasco,gofwoo,3109
Tabasco,melbla1,2630
Tabasco,whwdov,2487
Tabasco,trokin,2371
Tabasco,clcrob,2364
Tabasco,greegr,2231
Tabasco,blkvul,2209
Tabasco,socfly1,2170
Tabasco,yelwar,2111
Tabasco,roahaw,1851
Tabasco,rugdov,1806
Tabasco,altori,1800
Tabasco,brnjay,1683
Tabasco,grnher,1641
Tabasco,whfpar1,1536
Tabasco,grbani,1508
Tabasco,categr1,1474
Tabasco,whcsee1,1456
Tabasco,rocpig,1265
Tabasco,incdov,1210
Tabasco,snoegr,1205
Tabasco,bobfly1,1172
Tabasco,babwre1,1098
Tabasco,fepowl,1082
Tabasco,laugul,1063
Tabasco,grasal2,1057
Tabasco,rinkin1,1055
Tabasco,norjac,1012
Tabasco,bbwduc,1009
Tabasco,bubhum,1005
Tabasco,pavpig2,942
Tabasco,hoowar,937
Tabasco,grbher3,928
Tabasco,lyhvul1,905
Tabasco,amered,876
Tabasco,eucdov,837
Tabasco,grycat,749
Tabasco,buggna,744
Tabasco,sumtan,715
Tabasco,y00678,700
Tabasco,screup1,700
Tabasco,tromoc,680
Tabasco,amakin1,668
Tabasco,bcnher,657
Tabasco,turvul,632
Tabasco,libher,626
Tabasco,anhing,611
Tabasco,magwar,593
Tabasco,blbgra1,591
Tabasco,triher,589
Tabasco,linwoo1,578
Tabasco,hooori,577
Tabasco,woosto,559
Tabasco,nrwswa,555
Tabasco,bugtan,540
Tabasco,norpot1,530
Tabasco,balori,508
Tabasco,snakit,507
Tabasco,verfly,493
Tabasco,placha,488
Tabasco,limpki,477
Tabasco,yewtan1,469
Tabasco,comyel,451
Tabasco,indbun,424
Tabasco,norwat,413
Tabasco,whiibi,387
Tabasco,caster1,377
Tabasco,btther1,374
Tabasco,spbwre1,372
Tabasco,rewbla,349
Tabasco,bawwar,348
Tabasco,royter1,347
Tabasco,manswa1,344
Tabasco,rebpig1,342
Tabasco,laufal1,332
Tabasco,sposan,306
Tabasco,rotbec,301
Tabasco,whtdov,300
Tabasco,orcori,299
Tabasco,runwor1,298
Tabasco,eawpew,291
Tabasco,bknsti,275
Tabasco,leafly,271
Tabasco,yebcha,271
Tabasco,squcuc1,271
Tabasco,osprey,261
Tabasco,monoro1,260
Tabasco,cotfly1,254
Tabasco,ducfly,249
Tabasco,grcfly,233
Tabasco,brnpel,232
Tabasco,easmea,231
Tabasco,magfri,227
Tabasco,barswa,227
Tabasco,gycyel,225
Tabasco,gryhaw3,220
Tabasco,fotfly,218
Tabasco,rtlhum,210
Tabasco,whevir,210
Tabasco,bucmot2,206
Tabasco,buwtea,204
Tabasco,comblh1,203
Tabasco,labwoo,201
Tabasco,belkin1,200
Tabasco,norpar,200
Tabasco,woothr,197
Tabasco,blhtro1,197
Tabasco,amekes,187
Tabasco,willet1,180
Tabasco,greyel,176
Tabasco,rudcra1,166
Tabasco,rosspo1,163
Tabasco,gryfin1,162
Tabasco,mastit1,161
Tabasco,bkbplo,158
Tabasco,aplfal,158
Tabasco,yeofly1,158
Tabasco,sander,157
Tabasco,houwre,153
Tabasco,coukin,151
Tabasco,leasan,148
Tabasco,blhsal1,145
Tabasco,paibun,144
Tabasco,kebtou1,143
Tabasco,killde,142
Tabasco,ovenbi1,135
Tabasco,relpar,133
Tabasco,purgal2,133
Tabasco,swathr,129
Tabasco,chswar,127
Tabasco,solsan,121
Tabasco,batfal1,116
Tabasco,yetwar,116
Tabasco,yeteup1,115
Tabasco,robgro,114
Tabasco,grnkin,113
Tabasco,semplo,112
Tabasco,ycnher,112
Tabasco,blchaw1,109
Tabasco,easkin,105
Tabasco,compau,102
Tabasco,ivbwoo1,101
Tabasco,bobher1,100
Tabasco,gybmar,98
Tabasco,amwpel,98
Tabasco,brocow,97
Tabasco,gartro1,97
Tabasco,colara1,96
Tabasco,yucjay1,95
Tabasco,btnwar,93
Tabasco,lesyel,91
Tabasco,whbeme1,89
Tabasco,treswa,88
Tabasco,brnowl,86
Tabasco,rubspi2,83
Tabasco,norben1,81
Tabasco,pinbit1,80
Tabasco,grbhaw1,79
Tabasco,woewar1,79
Tabasco,perfal,78
Tabasco,santer1,78
Tabasco,rtatan1,78
Tabasco,whfibi,78
Tabasco,jabiru,75
Tabasco,brratt1,74
Tabasco,stther2,73
Tabasco,yebela1,73
Tabasco,acowoo,71
Tabasco,subfly,71
Tabasco,shthaw,70
Tabasco,lobher,69
Tabasco,whtkit,69
Tabasco,tubmot1,67
Tabasco,gloibi,67
Tabasco,yetori1,66
Tabasco,grbspa1,63
Tabasco,miskit,59
Tabasco,yegvir,57
Tabasco,blugrb1,57
Tabasco,wlswar,56
Tabasco,gnbman,54
Tabasco,yetvir,54
Tabasco,barant1,54
Tabasco,redegr,53
Tabasco,yebcac1,53
Tabasco,reevir1,53
Tabasco,whcman1,51
Tabasco,rthhum,51
Tabasco,sctfly,51
Tabasco,buwwar,51
Tabasco,goowoo1,51
Tabasco,houspa,50
Tabasco,whcpar,49
Tabasco,whbwre1,48
Tabasco,pbgdov1,46
Tabasco,wessan,45
Tabasco,banswa,45
Tabasco,leabit,44
Tabasco,crahaw,42
Tabasco,trimun,42
Tabasco,whcswi,41
Tabasco,bncfly,39
Tabasco,leagre,38
Tabasco,yebfly,38
Tabasco,wbwwre1,38
Tabasco,rutjac1,38
Tabasco,lobdow,37
Tabasco,viosab1,36
Tabasco,tenwar,36
Tabasco,musduc,36
Tabasco,nobtyr,35
Tabasco,botspa,35
Tabasco,yerwar,34
Tabasco,gyhdov1,33
Tabasco,lobgna5,33
Tabasco,norhar1,31
Tabasco,gubter2,31
Tabasco,blctit1,31
Tabasco,cliswa,30
Tabasco,aldfly,29
Tabasco,pabwoo1,28
Tabasco,pibgre,28
Tabasco,shtfly1,28
Tabasco,forter,28
Tabasco,bkcori,28
Tabasco,louwat,28
Tabasco,yucwoo,27
Tabasco,yebsap,27
Tabasco,meapar,27
Tabasco,y00475,26
Tabasco,chhoro1,26
Tabasco,banana,26
Tabasco,strcuc1,26
Tabasco,kenwar,26
Tabasco,webwoo1,25
Tabasco,fuwduc,25
Tabasco,gowwar,24
Tabasco,acafly,23
Tabasco,buhvir,23
Tabasco,relhon1,23
Tabasco,wilfly,22
Tabasco,rucwar,22
Tabasco,dickci,22
Tabasco,lesnig,22
Tabasco,stisan,22
Tabasco,lesgol,22
Tabasco,gohtan1,22
Tabasco,rubpep1,21
Tabasco,wetsab1,21
Tabasco,motowl,20
Tabasco,ocbfly1,20
Tabasco,whnpuf2,20
Tabasco,tawwoo1,19
Tabasco,olbeup1,19
Tabasco,linspa,19
Tabasco,chcwoo1,19
Tabasco,norsho,19
Tabasco,comter,18
Tabasco,littin1,17
Tabasco,blkski,17
Tabasco,uplsan,17
Tabasco,pecsan,17
Tabasco,sthwoo1,17
Tabasco,moudov,17
Tabasco,grehon1,17
Tabasco,brwhaw,16
Tabasco,oliwoo1,16
Tabasco,prowar,16
Tabasco,vauswi,16
Tabasco,whimbr,15
Tabasco,shbpig,15
Tabasco,butsal1,15
Tabasco,ampkin1,14
Tabasco,blheag1,14
Tabasco,yebtyr1,14
Tabasco,royfly1,14
Tabasco,phivir,14
Tabasco,crctan1,14
Tabasco,varsee3,14
Tabasco,yebcuc,14
Tabasco,mancuc,14
Tabasco,secfly1,13
Tabasco,fragul,13
Tabasco,coffal1,12
Tabasco,wilsni1,12
Tabasco,pirfly1,11
Tabasco,commoo3,11
Tabasco,tropew3,11
Tabasco,grhowl,11
Tabasco,redkno,10
Tabasco,purmar,10
Tabasco,veery,10
Tabasco,slttro1,10
Tabasco,macwar,10
Tabasco,bkbwar,10
Tabasco,merlin,10
Tabasco,whnjac1,9
Tabasco,rufmou1,9
Tabasco,y00599,9
Tabasco,swawar,9
Tabasco,blkter,8
Tabasco,semsan,8
Tabasco,whifly1,8
Tabasco,scatan,8
Tabasco,grhtan1,8
Tabasco,gcrwar,8
Tabasco,plaxen1,8
Tabasco,ameavo,7
Tabasco,swtkit,7
Tabasco,giacow,7
Tabasco,manvir1,7
Tabasco,btstan1,7
Tabasco,westan,7
Tabasco,graspa,7
Tabasco,cogdov,7
Tabasco,olsfly,7
Tabasco,leater1,7
Tabasco,canwar,7
Tabasco,bkfant2,7
Tabasco,sora,6
Tabasco,norpin,6
Tabasco,savspa,6
Tabasco,tbsfin1,6
Tabasco,slbtin1,5
Tabasco,blcwoo1,5
Tabasco,coltro1,5
Tabasco,grhkit1,5
Tabasco,sttspa1,5
Tabasco,caneme1,5
Tabasco,sungre1,4
Tabasco,monpar,4
Tabasco,pipplo,4
Tabasco,hergul,4
Tabasco,greela,4
Tabasco,thlsch3,4
Tabasco,trogna1,4
Tabasco,blfgro1,4
Tabasco,orbspa1,4
Tabasco,comnig,4
Tabasco,vesowl,4
Tabasco,rcatan1,4
Tabasco,sptnig1,4
Tabasco,gnwtea,4
Tabasco,plukit1,3
Tabasco,masboo,3
Tabasco,baisan,3
Tabasco,blkpho,3
Tabasco,plaant1,3
Tabasco,dowant1,3
Tabasco,scapig2,3
Tabasco,wilpha,3
Tabasco,yefgra1,3
Tabasco,bongul,3
Tabasco,babwar,3
Tabasco,palwar,3
Tabasco,grbcra1,2
Tabasco,todmot1,2
Tabasco,amgplo,2
Tabasco,zothaw,2
Tabasco,ribgul,2
Tabasco,shbdow,2
Tabasco,rudtur,2
Tabasco,rudwoo1,2
Tabasco,grsvir1,2
Tabasco,larspa,2
Tabasco,nigwre1,2
Tabasco,lessca,2
Tabasco,btfgle1,2
Tabasco,grcbec1,2
Tabasco,lobsta1,1
Tabasco,ameoys,1
Tabasco,agaher1,1
Tabasco,brnboo,1
Tabasco,parjae,1
Tabasco,margod,1
Tabasco,whtfly1,1
Tabasco,blubun,1
Tabasco,norcar,1
Tabasco,vesspa,1
Tabasco,clcspa,1
Tabasco,chispa,1
Tabasco,mouwar,1
Tabasco,easwpw1,1
Tabasco,shshaw,1
Tamaulipas,grtgra,2483
Tamaulipas,turvul,2103
Tamaulipas,grekis,1857
Tamaulipas,gofwoo,1744
Tamaulipas,whwdov,1671
Tamaulipas,grbher3,1559
Tamaulipas,greegr,1555
Tamaulipas,blkvul,1402
Tamaulipas,altori,1322
Tamaulipas,osprey,1292
Tamaulipas,y00678,1287
Tamaulipas,grnjay,1272
Tamaulipas,rewbla,1096
Tamaulipas,snoegr,1088
Tamaulipas,clcrob,1053
Tamaulipas,socfly1,987
Tamaulipas,coukin,977
Tamaulipas,gryhaw3,966
Tamaulipas,moudov,949
Tamaulipas,rebpig1,928
Tamaulipas,normoc,906
Tamaulipas,laugul,878
Tamaulipas,incdov,835
Tamaulipas,placha,833
Tamaulipas,buggna,823
Tamaulipas,brnjay,818
Tamaulipas,rinkin1,796
Tamaulipas,whtdov,787
Tamaulipas,willet1,785
Tamaulipas,melbla1,770
Tamaulipas,grnkin,745
Tamaulipas,norcar,744
Tamaulipas,sposan,741
Tamaulipas,labwoo,726
Tamaulipas,olispa,692
Tamaulipas,rocpig,692
Tamaulipas,amwpel,672
Tamaulipas,brnpel,671
Tamaulipas,eucdov,658
Tamaulipas,buwtea,657
Tamaulipas,brocow,652
Tamaulipas,easpho,632
Tamaulipas,audori,602
Tamaulipas,spbwre1,601
Tamaulipas,wlswar,588
Tamaulipas,y00475,586
Tamaulipas,whiibi,584
Tamaulipas,sander,568
Tamaulipas,whevir,563
Tamaulipas,caster1,550
Tamaulipas,categr1,544
Tamaulipas,roahaw,540
Tamaulipas,fepowl,524
Tamaulipas,cogdov,521
Tamaulipas,houspa,518
Tamaulipas,amekes,514
Tamaulipas,bucmot1,507
Tamaulipas,trokin,503
Tamaulipas,thitin1,493
Tamaulipas,belkin1,476
Tamaulipas,grnher,476
Tamaulipas,tropar,467
Tamaulipas,gcrwar,464
Tamaulipas,verfly,451
Tamaulipas,yewtan1,444
Tamaulipas,blhsal1,442
Tamaulipas,wetsab1,440
Tamaulipas,barswa,434
Tamaulipas,bobfly1,433
Tamaulipas,mastit1,427
Tamaulipas,yeteup1,423
Tamaulipas,houwre,421
Tamaulipas,grbani,419
Tamaulipas,gadwal,414
Tamaulipas,blctit4,413
Tamaulipas,comyel,413
Tamaulipas,ducfly,411
Tamaulipas,redegr,410
Tamaulipas,tamcro,409
Tamaulipas,orcwar,408
Tamaulipas,norhar1,406
Tamaulipas,brbsol1,391
Tamaulipas,sumtan,390
Tamaulipas,grepew,390
Tamaulipas,leasan,387
Tamaulipas,motduc,383
Tamaulipas,eletro,383
Tamaulipas,pibgre,378
Tamaulipas,triher,377
Tamaulipas,screup1,375
Tamaulipas,royter1,369
Tamaulipas,mexduc,365
Tamaulipas,bbwduc,356
Tamaulipas,btnwar,353
Tamaulipas,nrwswa,346
Tamaulipas,lobthr,339
Tamaulipas,killde,337
Tamaulipas,whcpar,333
Tamaulipas,ivbwoo1,328
Tamaulipas,libher,326
Tamaulipas,bawwar,326
Tamaulipas,anhing,323
Tamaulipas,musduc,312
Tamaulipas,buhvir,310
Tamaulipas,squcuc1,309
Tamaulipas,bubhum,308
Tamaulipas,whcsee1,304
Tamaulipas,easmea,302
Tamaulipas,rotbec,297
Tamaulipas,goowoo1,297
Tamaulipas,hooori,290
Tamaulipas,bkbplo,288
Tamaulipas,rosspo1,282
Tamaulipas,lobcur,281
Tamaulipas,coohaw,280
Tamaulipas,norbob,280
Tamaulipas,leagre,279
Tamaulipas,rudtur,278
Tamaulipas,yerwar,277
Tamaulipas,greyel,273
Tamaulipas,grycat,272
Tamaulipas,norpin,270
Tamaulipas,reshaw,269
Tamaulipas,blkpho,268
Tamaulipas,ribgul,259
Tamaulipas,greroa,259
Tamaulipas,forter,255
Tamaulipas,whtrob1,252
Tamaulipas,nobtyr,250
Tamaulipas,yegvir,250
Tamaulipas,bknsti,250
Tamaulipas,relpar,248
Tamaulipas,linwoo1,245
Tamaulipas,rethaw,242
Tamaulipas,sctfly,242
Tamaulipas,swahaw,240
Tamaulipas,cregua1,236
Tamaulipas,brbhum,235
Tamaulipas,lessca,233
Tamaulipas,batfal1,230
Tamaulipas,flctan,230
Tamaulipas,indbun,223
Tamaulipas,bcnher,219
Tamaulipas,tapowl1,218
Tamaulipas,blkski,217
Tamaulipas,chirav,217
Tamaulipas,shthaw,212
Tamaulipas,shshaw,212
Tamaulipas,subfly,210
Tamaulipas,moutro1,207
Tamaulipas,linspa,203
Tamaulipas,rubpep1,200
Tamaulipas,gnwtea,200
Tamaulipas,norsho,199
Tamaulipas,hergul,198
Tamaulipas,blubun,193
Tamaulipas,monoro1,192
Tamaulipas,zothaw,190
Tamaulipas,amewig,190
Tamaulipas,rinduc,188
Tamaulipas,sinqua1,185
Tamaulipas,ycnher,183
Tamaulipas,balori,181
Tamaulipas,treswa,181
Tamaulipas,yefgra1,178
Tamaulipas,commoo3,177
Tamaulipas,btther1,176
Tamaulipas,blumoc,176
Tamaulipas,cliswa,174
Tamaulipas,cedwax,173
Tamaulipas,azchum1,172
Tamaulipas,rthhum,171
Tamaulipas,yelwar,164
Tamaulipas,bnhcow,162
Tamaulipas,altyel1,162
Tamaulipas,lesgol,162
Tamaulipas,bhnthr1,161
Tamaulipas,carwre,161
Tamaulipas,whtkit,159
Tamaulipas,leater1,154
Tamaulipas,fatwar,154
Tamaulipas,ameoys,153
Tamaulipas,hrshaw,148
Tamaulipas,santer1,145
Tamaulipas,acowoo,143
Tamaulipas,bncfly,143
Tamaulipas,eursta,143
Tamaulipas,woosto,142
Tamaulipas,magfri,140
Tamaulipas,coffal1,140
Tamaulipas,comrav,140
Tamaulipas,ameavo,138
Tamaulipas,bewwre,138
Tamaulipas,pipplo,136
Tamaulipas,louwat,136
Tamaulipas,lesyel,135
Tamaulipas,semplo,133
Tamaulipas,orheag1,133
Tamaulipas,pyrrhu,132
Tamaulipas,logshr,131
Tamaulipas,vauswi,128
Tamaulipas,barant1,128
Tamaulipas,perfal,127
Tamaulipas,grecur1,126
Tamaulipas,oliwoo1,125
Tamaulipas,larspa,124
Tamaulipas,cavswa,123
Tamaulipas,chispa,123
Tamaulipas,sungre1,120
Tamaulipas,whfibi,120
Tamaulipas,motowl,118
Tamaulipas,wooduc,118
Tamaulipas,purmar,116
Tamaulipas,yebcuc,116
Tamaulipas,amepip,115
Tamaulipas,grcbec1,114
Tamaulipas,spcwoo1,112
Tamaulipas,banswa,112
Tamaulipas,whwtan1,111
Tamaulipas,yetwar,111
Tamaulipas,canvas,110
Tamaulipas,paibun,109
Tamaulipas,blhsis1,109
Tamaulipas,comblh1,108
Tamaulipas,norpot1,108
Tamaulipas,bulori,108
Tamaulipas,margod,106
Tamaulipas,brwhaw,104
Tamaulipas,brcvir1,104
Tamaulipas,bugtan,104
Tamaulipas,cubthr,104
Tamaulipas,blugrb1,103
Tamaulipas,chiswi,102
Tamaulipas,grasal2,102
Tamaulipas,blbgra1,100
Tamaulipas,gubter2,99
Tamaulipas,verdin,98
Tamaulipas,canwre,98
Tamaulipas,leafly,97
Tamaulipas,varbun,97
Tamaulipas,compau,96
Tamaulipas,redhea,96
Tamaulipas,miskit,95
Tamaulipas,aplfal,94
Tamaulipas,naswar,94
Tamaulipas,pabwoo1,93
Tamaulipas,mallar3,93
Tamaulipas,norjac,92
Tamaulipas,rtatan1,91
Tamaulipas,rucwar,90
Tamaulipas,wiltur,88
Tamaulipas,gycyel,86
Tamaulipas,comter,86
Tamaulipas,wessan,85
Tamaulipas,norwat,85
Tamaulipas,blgdov1,84
Tamaulipas,tuffly,83
Tamaulipas,buffle,83
Tamaulipas,bktspa,78
Tamaulipas,rugdov,78
Tamaulipas,houfin,77
Tamaulipas,robgro,76
Tamaulipas,savspa,76
Tamaulipas,tacnig1,75
Tamaulipas,crcwar,72
Tamaulipas,amakin1,68
Tamaulipas,westan,68
Tamaulipas,heptan,68
Tamaulipas,weskin,68
Tamaulipas,warvir,67
Tamaulipas,paired,66
Tamaulipas,strfly1,65
Tamaulipas,manswa1,64
Tamaulipas,bkhgro,63
Tamaulipas,herthr,62
Tamaulipas,gartro1,60
Tamaulipas,lbbgul,59
Tamaulipas,styowl1,59
Tamaulipas,hamfly,56
Tamaulipas,rcbfin1,56
Tamaulipas,yebcac1,55
Tamaulipas,rudduc,55
Tamaulipas,orcori,54
Tamaulipas,lesnig,53
Tamaulipas,saypho,52
Tamaulipas,gwfgoo,52
Tamaulipas,monpar,51
Tamaulipas,yebsap,50
Tamaulipas,clcspa,50
Tamaulipas,babwre1,50
Tamaulipas,fragul,50
Tamaulipas,yebfly,46
Tamaulipas,hutvir,46
Tamaulipas,eawpew,45
Tamaulipas,amerob,45
Tamaulipas,grbhaw1,44
Tamaulipas,dickci,44
Tamaulipas,merlin,44
Tamaulipas,astfly,43
Tamaulipas,crahaw,42
Tamaulipas,dunlin,42
Tamaulipas,mancuc,42
Tamaulipas,macwar,42
Tamaulipas,amthum1,40
Tamaulipas,gobwar1,39
Tamaulipas,cacwre,39
