species_code,n_records,percentile,last_sync
whcthi1,4621,59.0573,2025-04-27T17:52:55.782Z
niwpig1,4625,59.0664,2025-04-27T17:52:55.782Z
pacwoo1,4626,59.0755,2025-04-27T17:52:55.782Z
paipar1,4629,59.0847,2025-04-27T17:52:55.782Z
jamori1,4634,59.0938,2025-04-27T17:52:55.782Z
rutthr1,4635,59.1030,2025-04-27T17:52:55.782Z
asdwar1,4638,59.1121,2025-04-27T17:52:55.782Z
yevwoo1,4640,59.1212,2025-04-27T17:52:55.782Z
cssvir1,4641,59.1304,2025-04-27T17:52:55.782Z
wbmgem1,4643,59.1395,2025-04-27T17:52:55.782Z
whrhaw1,4647,59.1486,2025-04-27T17:52:55.782Z
babhon1,4652,59.1578,2025-04-27T17:52:55.782Z
whtque1,4656,59.1669,2025-04-27T17:52:55.782Z
wesspi1,4656,59.1760,2025-04-27T17:52:55.782Z
smabut2,4660,59.1852,2025-04-27T17:52:55.782Z
japwoo1,4662,59.1943,2025-04-27T17:52:55.782Z
blabus3,4663,59.2034,2025-04-27T17:52:55.782Z
helpip1,4663,59.2126,2025-04-27T17:52:55.782Z
whbcan1,4669,59.2217,2025-04-27T17:52:55.782Z
falstd1,4679,59.2308,2025-04-27T17:52:55.782Z
yeecus1,4692,59.2400,2025-04-27T17:52:55.782Z
gyrfal,4697,59.2491,2025-04-27T17:52:55.782Z
spowre1,4702,59.2582,2025-04-27T17:52:55.782Z
scbwoo1,4704,59.2674,2025-04-27T17:52:55.782Z
grynig1,4714,59.2765,2025-04-27T17:52:55.782Z
grytif1,4724,59.2856,2025-04-27T17:52:55.782Z
ludbus1,4725,59.2948,2025-04-27T17:52:55.782Z
gobwea1,4726,59.3039,2025-04-27T17:52:55.782Z
amasta1,4731,59.3131,2025-04-27T17:52:55.782Z
rutfly6,4731,59.3222,2025-04-27T17:52:55.782Z
habbul1,4734,59.3313,2025-04-27T17:52:55.782Z
scthon1,4737,59.3405,2025-04-27T17:52:55.782Z
antsha1,4742,59.3496,2025-04-27T17:52:55.782Z
mapfly1,4744,59.3587,2025-04-27T17:52:55.782Z
japfly1,4762,59.3679,2025-04-27T17:52:55.782Z
brbtod1,4763,59.3770,2025-04-27T17:52:55.782Z
benwoo1,4767,59.3861,2025-04-27T17:52:55.782Z
hawduc,4768,59.3953,2025-04-27T17:52:55.782Z
japgro1,4768,59.4044,2025-04-27T17:52:55.782Z
ruewea1,4771,59.4135,2025-04-27T17:52:55.782Z
beafir1,4773,59.4227,2025-04-27T17:52:55.782Z
pucwoo1,4777,59.4318,2025-04-27T17:52:55.782Z
paltyr5,4779,59.4409,2025-04-27T17:52:55.782Z
amabaw1,4780,59.4501,2025-04-27T17:52:55.782Z
ficman1,4782,59.4592,2025-04-27T17:52:55.782Z
viewax1,4782,59.4683,2025-04-27T17:52:55.782Z
semhaw,4784,59.4775,2025-04-27T17:52:55.782Z
whteme1,4786,59.4866,2025-04-27T17:52:55.782Z
bkbowl1,4786,59.4958,2025-04-27T17:52:55.782Z
grbwoo1,4787,59.5049,2025-04-27T17:52:55.782Z
blwpra1,4791,59.5140,2025-04-27T17:52:55.782Z
amapyo1,4792,59.5232,2025-04-27T17:52:55.782Z
brihon1,4796,59.5323,2025-04-27T17:52:55.782Z
hattyr1,4802,59.5414,2025-04-27T17:52:55.782Z
slbtes1,4802,59.5506,2025-04-27T17:52:55.782Z
silver1,4808,59.5597,2025-04-27T17:52:55.782Z
bankin1,4809,59.5688,2025-04-27T17:52:55.782Z
yesnic1,4813,59.5780,2025-04-27T17:52:55.782Z
bacant1,4816,59.5871,2025-04-27T17:52:55.782Z
goetan1,4816,59.5962,2025-04-27T17:52:55.782Z
ecuhil1,4822,59.6054,2025-04-27T17:52:55.782Z
robqua1,4823,59.6145,2025-04-27T17:52:55.782Z
bklbab1,4824,59.6236,2025-04-27T17:52:55.782Z
tyrwoo1,4830,59.6328,2025-04-27T17:52:55.782Z
whbwoo7,4840,59.6419,2025-04-27T17:52:55.782Z
yefpar3,4844,59.6510,2025-04-27T17:52:55.782Z
lotkoe1,4846,59.6602,2025-04-27T17:52:55.782Z
eletit2,4846,59.6693,2025-04-27T17:52:55.782Z
swwqua1,4850,59.6785,2025-04-27T17:52:55.782Z
punsun1,4854,59.6876,2025-04-27T17:52:55.782Z
orbtho1,4855,59.6967,2025-04-27T17:52:55.782Z
bahmoc,4855,59.7059,2025-04-27T17:52:55.782Z
lottap1,4858,59.7150,2025-04-27T17:52:55.782Z
afrpyg1,4860,59.7241,2025-04-27T17:52:55.782Z
whtior1,4863,59.7333,2025-04-27T17:52:55.782Z
andswa2,4866,59.7424,2025-04-27T17:52:55.782Z
yebshr1,4867,59.7515,2025-04-27T17:52:55.782Z
frenig1,4869,59.7607,2025-04-27T17:52:55.782Z
pluant1,4869,59.7698,2025-04-27T17:52:55.782Z
asctap1,4872,59.7789,2025-04-27T17:52:55.782Z
bltfly1,4879,59.7881,2025-04-27T17:52:55.782Z
slcsee1,4883,59.7972,2025-04-27T17:52:55.782Z
mouant,4889,59.8063,2025-04-27T17:52:55.782Z
grecro1,4889,59.8155,2025-04-27T17:52:55.782Z
blucot1,4895,59.8246,2025-04-27T17:52:55.782Z
micmyz1,4896,59.8337,2025-04-27T17:52:55.782Z
sponit2,4896,59.8429,2025-04-27T17:52:55.782Z
scawoo2,4898,59.8520,2025-04-27T17:52:55.782Z
lewrai1,4900,59.8611,2025-04-27T17:52:55.782Z
taibar1,4902,59.8703,2025-04-27T17:52:55.782Z
grathr1,4902,59.8794,2025-04-27T17:52:55.782Z
rhptyr1,4908,59.8886,2025-04-27T17:52:55.782Z
hauthr1,4913,59.8977,2025-04-27T17:52:55.782Z
barwaf2,4914,59.9068,2025-04-27T17:52:55.782Z
ofyfin1,4920,59.9160,2025-04-27T17:52:55.782Z
wcfgle1,4922,59.9251,2025-04-27T17:52:55.782Z
baifly1,4925,59.9342,2025-04-27T17:52:55.782Z
crecur2,4934,59.9434,2025-04-27T17:52:55.782Z
brbfly1,4934,59.9525,2025-04-27T17:52:55.782Z
gyrswa1,4934,59.9616,2025-04-27T17:52:55.782Z
yelrai,4939,59.9708,2025-04-27T17:52:55.782Z
whtpta1,4941,59.9799,2025-04-27T17:52:55.782Z
shtpar2,4947,59.9890,2025-04-27T17:52:55.782Z
soptit1,4947,59.9982,2025-04-27T17:52:55.782Z
yeltit2,4948,60.0073,2025-04-27T17:52:55.782Z
ashgre1,4952,60.0164,2025-04-27T17:52:55.782Z
knywoo1,4953,60.0256,2025-04-27T17:52:55.782Z
turpar1,4954,60.0347,2025-04-27T17:52:55.782Z
yeepar1,4954,60.0438,2025-04-27T17:52:55.782Z
blyhor1,4956,60.0530,2025-04-27T17:52:55.782Z
rufcac2,4958,60.0621,2025-04-27T17:52:55.782Z
fatwar,4960,60.0713,2025-04-27T17:52:55.782Z
bryfin1,4968,60.0804,2025-04-27T17:52:55.782Z
unicra1,4975,60.0895,2025-04-27T17:52:55.782Z
whbtap1,4976,60.0987,2025-04-27T17:52:55.782Z
ceyfro1,4978,60.1078,2025-04-27T17:52:55.782Z
soffin1,4985,60.1169,2025-04-27T17:52:55.782Z
yellow5,4990,60.1261,2025-04-27T17:52:55.782Z
orcpar2,4993,60.1352,2025-04-27T17:52:55.782Z
orrfra2,4995,60.1443,2025-04-27T17:52:55.782Z
bucred1,4996,60.1535,2025-04-27T17:52:55.782Z
yenalb3,4997,60.1626,2025-04-27T17:52:55.782Z
dutant1,5003,60.1717,2025-04-27T17:52:55.782Z
jacpen1,5009,60.1809,2025-04-27T17:52:55.782Z
gryfin2,5009,60.1900,2025-04-27T17:52:55.782Z
elewoo1,5012,60.1991,2025-04-27T17:52:55.782Z
graori2,5022,60.2083,2025-04-27T17:52:55.782Z
vartin1,5023,60.2174,2025-04-27T17:52:55.782Z
brtcur,5025,60.2265,2025-04-27T17:52:55.782Z
indcou1,5033,60.2357,2025-04-27T17:52:55.782Z
mogwar1,5034,60.2448,2025-04-27T17:52:55.782Z
stofly1,5035,60.2540,2025-04-27T17:52:55.782Z
bufowl2,5038,60.2631,2025-04-27T17:52:55.782Z
klblar6,5041,60.2722,2025-04-27T17:52:55.782Z
blcchl1,5048,60.2814,2025-04-27T17:52:55.782Z
varant2,5049,60.2905,2025-04-27T17:52:55.782Z
horswi1,5052,60.2996,2025-04-27T17:52:55.782Z
yetwow1,5057,60.3088,2025-04-27T17:52:55.782Z
witman2,5061,60.3179,2025-04-27T17:52:55.782Z
chcbab2,5062,60.3270,2025-04-27T17:52:55.782Z
scbcup3,5063,60.3362,2025-04-27T17:52:55.782Z
yevflo1,5063,60.3453,2025-04-27T17:52:55.782Z
dausta1,5070,60.3544,2025-04-27T17:52:55.782Z
gyhalb,5072,60.3636,2025-04-27T17:52:55.782Z
anddro1,5072,60.3727,2025-04-27T17:52:55.782Z
spewea2,5075,60.3818,2025-04-27T17:52:55.782Z
andneg1,5076,60.3910,2025-04-27T17:52:55.782Z
taiful1,5080,60.4001,2025-04-27T17:52:55.782Z
blcyuh1,5080,60.4092,2025-04-27T17:52:55.782Z
aswpig1,5085,60.4184,2025-04-27T17:52:55.782Z
refcor,5085,60.4275,2025-04-27T17:52:55.782Z
grdswi1,5094,60.4366,2025-04-27T17:52:55.782Z
goctou1,5098,60.4458,2025-04-27T17:52:55.782Z
comduc3,5100,60.4549,2025-04-27T17:52:55.782Z
savpuf1,5101,60.4641,2025-04-27T17:52:55.782Z
uniswi1,5102,60.4732,2025-04-27T17:52:55.782Z
hanfly1,5106,60.4823,2025-04-27T17:52:55.782Z
oristo1,5107,60.4915,2025-04-27T17:52:55.782Z
grcbec1,5111,60.5006,2025-04-27T17:52:55.782Z
tatdot1,5116,60.5097,2025-04-27T17:52:55.782Z
creque1,5116,60.5189,2025-04-27T17:52:55.782Z
busbus1,5117,60.5280,2025-04-27T17:52:55.782Z
bagtan2,5118,60.5371,2025-04-27T17:52:55.782Z
crehor1,5128,60.5463,2025-04-27T17:52:55.782Z
rosmin1,5130,60.5554,2025-04-27T17:52:55.782Z
cfweye1,5130,60.5645,2025-04-27T17:52:55.782Z
bubbab1,5145,60.5737,2025-04-27T17:52:55.782Z
sosfly1,5149,60.5828,2025-04-27T17:52:55.782Z
whbswa3,5150,60.5919,2025-04-27T17:52:55.782Z
whbsho6,5153,60.6011,2025-04-27T17:52:55.782Z
lsspet,5155,60.6102,2025-04-27T17:52:55.782Z
duspig2,5158,60.6193,2025-04-27T17:52:55.782Z
gryant1,5166,60.6285,2025-04-27T17:52:55.782Z
spbtou1,5167,60.6376,2025-04-27T17:52:55.782Z
smbtyr2,5168,60.6468,2025-04-27T17:52:55.782Z
rehvul1,5177,60.6559,2025-04-27T17:52:55.782Z
plusee1,5185,60.6650,2025-04-27T17:52:55.782Z
paethr1,5198,60.6742,2025-04-27T17:52:55.782Z
laywar2,5200,60.6833,2025-04-27T17:52:55.782Z
rebtre1,5204,60.6924,2025-04-27T17:52:55.782Z
whbrob1,5205,60.7016,2025-04-27T17:52:55.782Z
chipen2,5214,60.7107,2025-04-27T17:52:55.782Z
grhowl2,5217,60.7198,2025-04-27T17:52:55.782Z
sinqua1,5223,60.7290,2025-04-27T17:52:55.782Z
yettin1,5223,60.7381,2025-04-27T17:52:55.782Z
pibros2,5225,60.7472,2025-04-27T17:52:55.782Z
blaant4,5227,60.7564,2025-04-27T17:52:55.782Z
azhjay1,5228,60.7655,2025-04-27T17:52:55.782Z
masfin1,5230,60.7746,2025-04-27T17:52:55.782Z
orbtro2,5236,60.7838,2025-04-27T17:52:55.782Z
amtsun3,5237,60.7929,2025-04-27T17:52:55.782Z
bltgro1,5241,60.8020,2025-04-27T17:52:55.782Z
whnhon3,5242,60.8112,2025-04-27T17:52:55.782Z
siccha1,5244,60.8203,2025-04-27T17:52:55.782Z
yecmac,5264,60.8295,2025-04-27T17:52:55.782Z
rottan1,5273,60.8386,2025-04-27T17:52:55.782Z
gyhpar1,5276,60.8477,2025-04-27T17:52:55.782Z
thlant2,5280,60.8569,2025-04-27T17:52:55.782Z
swiphe1,5283,60.8660,2025-04-27T17:52:55.782Z
gycful4,5286,60.8751,2025-04-27T17:52:55.782Z
speduc2,5289,60.8843,2025-04-27T17:52:55.782Z
litcur,5294,60.8934,2025-04-27T17:52:55.782Z
pygfal1,5302,60.9025,2025-04-27T17:52:55.782Z
rufnig1,5323,60.9117,2025-04-27T17:52:55.782Z
chbsta1,5323,60.9208,2025-04-27T17:52:55.782Z
gyegre1,5324,60.9299,2025-04-27T17:52:55.782Z
sosrob1,5324,60.9391,2025-04-27T17:52:55.782Z
ruvyuh1,5339,60.9482,2025-04-27T17:52:55.782Z
ruhgoo1,5350,60.9573,2025-04-27T17:52:55.782Z
tigshr1,5352,60.9665,2025-04-27T17:52:55.782Z
blhcou2,5355,60.9756,2025-04-27T17:52:55.782Z
scbant3,5355,60.9847,2025-04-27T17:52:55.782Z
dutant2,5367,60.9939,2025-04-27T17:52:55.782Z
goujew1,5371,61.0030,2025-04-27T17:52:55.782Z
giacoo1,5372,61.0121,2025-04-27T17:52:55.782Z
greior1,5374,61.0213,2025-04-27T17:52:55.782Z
socher1,5375,61.0304,2025-04-27T17:52:55.782Z
blupet1,5375,61.0396,2025-04-27T17:52:55.782Z
pinbun,5375,61.0487,2025-04-27T17:52:55.782Z
abbwar1,5377,61.0578,2025-04-27T17:52:55.782Z
debflo1,5381,61.0670,2025-04-27T17:52:55.782Z
whsant1,5385,61.0761,2025-04-27T17:52:55.782Z
fitsun1,5395,61.0852,2025-04-27T17:52:55.782Z
drbpyt1,5402,61.0944,2025-04-27T17:52:55.782Z
clalew1,5404,61.1035,2025-04-27T17:52:55.782Z
whlwar1,5405,61.1126,2025-04-27T17:52:55.782Z
caacac1,5410,61.1218,2025-04-27T17:52:55.782Z
brotea1,5412,61.1309,2025-04-27T17:52:55.782Z
whltyr1,5412,61.1400,2025-04-27T17:52:55.782Z
chbchl1,5422,61.1492,2025-04-27T17:52:55.782Z
soltin1,5425,61.1583,2025-04-27T17:52:55.782Z
satfly1,5425,61.1674,2025-04-27T17:52:55.782Z
wehpit1,5427,61.1766,2025-04-27T17:52:55.782Z
sichor1,5433,61.1857,2025-04-27T17:52:55.782Z
wwbfin1,5433,61.1948,2025-04-27T17:52:55.782Z
bahwoo,5438,61.2040,2025-04-27T17:52:55.782Z
wbbfly1,5438,61.2131,2025-04-27T17:52:55.782Z
eacgos1,5442,61.2223,2025-04-27T17:52:55.782Z
gybtes1,5451,61.2314,2025-04-27T17:52:55.782Z
rabtho1,5458,61.2405,2025-04-27T17:52:55.782Z
cramur,5461,61.2497,2025-04-27T17:52:55.782Z
ceghor1,5461,61.2588,2025-04-27T17:52:55.782Z
smilon,5466,61.2679,2025-04-27T17:52:55.782Z
screup3,5479,61.2771,2025-04-27T17:52:55.782Z
ruewar1,5481,61.2862,2025-04-27T17:52:55.782Z
rutrob1,5482,61.2953,2025-04-27T17:52:55.782Z
andtin1,5489,61.3045,2025-04-27T17:52:55.782Z
stctre1,5490,61.3136,2025-04-27T17:52:55.782Z
wbbwea1,5493,61.3227,2025-04-27T17:52:55.782Z
ashtit2,5495,61.3319,2025-04-27T17:52:55.782Z
fuctan1,5496,61.3410,2025-04-27T17:52:55.782Z
crcpuf1,5498,61.3501,2025-04-27T17:52:55.782Z
litwat1,5500,61.3593,2025-04-27T17:52:55.782Z
blwbis1,5505,61.3684,2025-04-27T17:52:55.782Z
sporai,5506,61.3775,2025-04-27T17:52:55.782Z
plawre3,5511,61.3867,2025-04-27T17:52:55.782Z
lecgre2,5512,61.3958,2025-04-27T17:52:55.782Z
greior2,5512,61.4050,2025-04-27T17:52:55.782Z
barowl1,5516,61.4141,2025-04-27T17:52:55.782Z
noacha1,5517,61.4232,2025-04-27T17:52:55.782Z
gobpuf1,5525,61.4324,2025-04-27T17:52:55.782Z
stseag,5530,61.4415,2025-04-27T17:52:55.782Z
pinbit1,5532,61.4506,2025-04-27T17:52:55.782Z
hawhaw,5541,61.4598,2025-04-27T17:52:55.782Z
oretan1,5542,61.4689,2025-04-27T17:52:55.782Z
hoogro1,5545,61.4780,2025-04-27T17:52:55.782Z
ocbant1,5551,61.4872,2025-04-27T17:52:55.782Z
davlew1,5557,61.4963,2025-04-27T17:52:55.782Z
rublea1,5559,61.5054,2025-04-27T17:52:55.782Z
wbgtyr1,5559,61.5146,2025-04-27T17:52:55.782Z
webhum3,5568,61.5237,2025-04-27T17:52:55.782Z
finwhe1,5574,61.5328,2025-04-27T17:52:55.782Z
mexshe1,5578,61.5420,2025-04-27T17:52:55.782Z
lesroa1,5579,61.5511,2025-04-27T17:52:55.782Z
whcthr1,5586,61.5602,2025-04-27T17:52:55.782Z
macduc1,5595,61.5694,2025-04-27T17:52:55.782Z
hoober2,5595,61.5785,2025-04-27T17:52:55.782Z
lobplo1,5596,61.5876,2025-04-27T17:52:55.782Z
ruwbuz1,5603,61.5968,2025-04-27T17:52:55.782Z
galdov1,5610,61.6059,2025-04-27T17:52:55.782Z
blahar1,5615,61.6151,2025-04-27T17:52:55.782Z
whemon1,5616,61.6242,2025-04-27T17:52:55.782Z
spcbar1,5621,61.6333,2025-04-27T17:52:55.782Z
chvnut1,5623,61.6425,2025-04-27T17:52:55.782Z
gywfra1,5624,61.6516,2025-04-27T17:52:55.782Z
stream2,5624,61.6607,2025-04-27T17:52:55.782Z
blahor1,5624,61.6699,2025-04-27T17:52:55.782Z
viebar1,5624,61.6790,2025-04-27T17:52:55.782Z
antalb1,5631,61.6881,2025-04-27T17:52:55.782Z
grtcha1,5636,61.6973,2025-04-27T17:52:55.782Z
origoo1,5638,61.7064,2025-04-27T17:52:55.782Z
mawqua1,5640,61.7155,2025-04-27T17:52:55.782Z
labant1,5645,61.7247,2025-04-27T17:52:55.782Z
yehpar,5648,61.7338,2025-04-27T17:52:55.782Z
gochon2,5648,61.7429,2025-04-27T17:52:55.782Z
yebboa1,5649,61.7521,2025-04-27T17:52:55.782Z
whbant3,5650,61.7612,2025-04-27T17:52:55.782Z
whsrob1,5651,61.7703,2025-04-27T17:52:55.782Z
whcfor1,5651,61.7795,2025-04-27T17:52:55.782Z
senlap1,5654,61.7886,2025-04-27T17:52:55.782Z
parsee1,5665,61.7978,2025-04-27T17:52:55.782Z
desfin2,5672,61.8069,2025-04-27T17:52:55.782Z
higela3,5673,61.8160,2025-04-27T17:52:55.782Z
splsun2,5675,61.8252,2025-04-27T17:52:55.782Z
scaant2,5683,61.8343,2025-04-27T17:52:55.782Z
chptit1,5688,61.8434,2025-04-27T17:52:55.782Z
blasol1,5700,61.8526,2025-04-27T17:52:55.782Z
leglea1,5701,61.8617,2025-04-27T17:52:55.782Z
rtbeat1,5702,61.8708,2025-04-27T17:52:55.782Z
kerlau2,5704,61.8800,2025-04-27T17:52:55.782Z
rinphe2,5709,61.8891,2025-04-27T17:52:55.782Z
kinpen1,5711,61.8982,2025-04-27T17:52:55.782Z
strwoo2,5712,61.9074,2025-04-27T17:52:55.782Z
chitin1,5714,61.9165,2025-04-27T17:52:55.782Z
ocftap1,5716,61.9256,2025-04-27T17:52:55.782Z
ruhcha1,5721,61.9348,2025-04-27T17:52:55.782Z
temcou1,5725,61.9439,2025-04-27T17:52:55.782Z
paispu1,5727,61.9530,2025-04-27T17:52:55.782Z
lytnig1,5728,61.9622,2025-04-27T17:52:55.782Z
bkcpet,5734,61.9713,2025-04-27T17:52:55.782Z
silant1,5736,61.9805,2025-04-27T17:52:55.782Z
shbmin2,5746,61.9896,2025-04-27T17:52:55.782Z
blbsib1,5747,61.9987,2025-04-27T17:52:55.782Z
afrcuc1,5771,62.0079,2025-04-27T17:52:55.782Z
bcslar1,5771,62.0170,2025-04-27T17:52:55.782Z
asidow1,5773,62.0261,2025-04-27T17:52:55.782Z
soppet1,5775,62.0353,2025-04-27T17:52:55.782Z
parrif1,5787,62.0444,2025-04-27T17:52:55.782Z
yebtan2,5791,62.0535,2025-04-27T17:52:55.782Z
sohwre1,5799,62.0627,2025-04-27T17:52:55.782Z
supwre1,5800,62.0718,2025-04-27T17:52:55.782Z
stbspi1,5803,62.0809,2025-04-27T17:52:55.782Z
olifla2,5803,62.0901,2025-04-27T17:52:55.782Z
senere1,5805,62.0992,2025-04-27T17:52:55.782Z
plabuh1,5807,62.1083,2025-04-27T17:52:55.782Z
greman1,5813,62.1175,2025-04-27T17:52:55.782Z
btstan1,5816,62.1266,2025-04-27T17:52:55.782Z
lecthr,5821,62.1357,2025-04-27T17:52:55.782Z
blcjay2,5825,62.1449,2025-04-27T17:52:55.782Z
gncpar,5830,62.1540,2025-04-27T17:52:55.782Z
lavgul1,5831,62.1631,2025-04-27T17:52:55.782Z
shyhea1,5833,62.1723,2025-04-27T17:52:55.782Z
matdov1,5835,62.1814,2025-04-27T17:52:55.782Z
gyctyr1,5843,62.1906,2025-04-27T17:52:55.782Z
craplo1,5845,62.1997,2025-04-27T17:52:55.782Z
indflo1,5845,62.2088,2025-04-27T17:52:55.782Z
chucis1,5853,62.2180,2025-04-27T17:52:55.782Z
cugwoo1,5859,62.2271,2025-04-27T17:52:55.782Z
esmant1,5860,62.2362,2025-04-27T17:52:55.782Z
litwoo4,5865,62.2454,2025-04-27T17:52:55.782Z
norscr1,5868,62.2545,2025-04-27T17:52:55.782Z
barpar2,5868,62.2636,2025-04-27T17:52:55.782Z
afrrai1,5869,62.2728,2025-04-27T17:52:55.782Z
olgtan1,5871,62.2819,2025-04-27T17:52:55.782Z
goctan4,5874,62.2910,2025-04-27T17:52:55.782Z
specha4,5882,62.3002,2025-04-27T17:52:55.782Z
siltan1,5883,62.3093,2025-04-27T17:52:55.782Z
grwpet2,5884,62.3184,2025-04-27T17:52:55.782Z
buttro1,5884,62.3276,2025-04-27T17:52:55.782Z
sopbab1,5885,62.3367,2025-04-27T17:52:55.782Z
grycus1,5890,62.3458,2025-04-27T17:52:55.782Z
somtit3,5890,62.3550,2025-04-27T17:52:55.782Z
sirmal1,5892,62.3641,2025-04-27T17:52:55.782Z
gycwar2,5893,62.3733,2025-04-27T17:52:55.782Z
viotro3,5895,62.3824,2025-04-27T17:52:55.782Z
whtwoo1,5896,62.3915,2025-04-27T17:52:55.782Z
rostur1,5900,62.4007,2025-04-27T17:52:55.782Z
yebbun,5909,62.4098,2025-04-27T17:52:55.782Z
parauk,5910,62.4189,2025-04-27T17:52:55.782Z
azutit2,5915,62.4281,2025-04-27T17:52:55.782Z
swspet,5916,62.4372,2025-04-27T17:52:55.782Z
whwspi1,5916,62.4463,2025-04-27T17:52:55.782Z
norcro1,5916,62.4555,2025-04-27T17:52:55.782Z
rewfai1,5921,62.4646,2025-04-27T17:52:55.782Z
jamwoo1,5928,62.4737,2025-04-27T17:52:55.782Z
rurcha1,5929,62.4829,2025-04-27T17:52:55.782Z
pubtho1,5947,62.4920,2025-04-27T17:52:55.782Z
bbbtyr1,5950,62.5011,2025-04-27T17:52:55.782Z
spacot1,5954,62.5103,2025-04-27T17:52:55.782Z
plmfin1,5956,62.5194,2025-04-27T17:52:55.782Z
afrcha1,5963,62.5285,2025-04-27T17:52:55.782Z
sabjay,5965,62.5377,2025-04-27T17:52:55.782Z
houbun2,5966,62.5468,2025-04-27T17:52:55.782Z
grejac2,5970,62.5560,2025-04-27T17:52:55.782Z
credro1,5971,62.5651,2025-04-27T17:52:55.782Z
sqtnig1,5973,62.5742,2025-04-27T17:52:55.782Z
whhmun1,5978,62.5834,2025-04-27T17:52:55.782Z
wtstan1,5986,62.5925,2025-04-27T17:52:55.782Z
swafly3,5990,62.6016,2025-04-27T17:52:55.782Z
pbmtou1,5992,62.6108,2025-04-27T17:52:55.782Z
wibsee1,5994,62.6199,2025-04-27T17:52:55.782Z
yebfly4,5997,62.6290,2025-04-27T17:52:55.782Z
crbcan1,6000,62.6382,2025-04-27T17:52:55.782Z
gagwar2,6003,62.6473,2025-04-27T17:52:55.782Z
grepar,6025,62.6564,2025-04-27T17:52:55.782Z
hodred1,6028,62.6656,2025-04-27T17:52:55.782Z
whtkin1,6031,62.6747,2025-04-27T17:52:55.782Z
whhsaw1,6034,62.6838,2025-04-27T17:52:55.782Z
dotbar1,6047,62.6930,2025-04-27T17:52:55.782Z
dugoro1,6049,62.7021,2025-04-27T17:52:55.782Z
rufsab1,6050,62.7112,2025-04-27T17:52:55.782Z
gobfru1,6050,62.7204,2025-04-27T17:52:55.782Z
pureme1,6051,62.7295,2025-04-27T17:52:55.782Z
spetin1,6059,62.7386,2025-04-27T17:52:55.782Z
graori1,6064,62.7478,2025-04-27T17:52:55.782Z
dabspi1,6074,62.7569,2025-04-27T17:52:55.782Z
galfly1,6075,62.7661,2025-04-27T17:52:55.782Z
blbhum1,6078,62.7752,2025-04-27T17:52:55.782Z
chtant2,6080,62.7843,2025-04-27T17:52:55.782Z
citwar1,6083,62.7935,2025-04-27T17:52:55.782Z
cubbul2,6083,62.8026,2025-04-27T17:52:55.782Z
slbcro1,6087,62.8117,2025-04-27T17:52:55.782Z
wespet1,6089,62.8209,2025-04-27T17:52:55.782Z
litfor1,6099,62.8300,2025-04-27T17:52:55.782Z
wahhon1,6106,62.8391,2025-04-27T17:52:55.782Z
slchaw2,6109,62.8483,2025-04-27T17:52:55.782Z
varlau1,6118,62.8574,2025-04-27T17:52:55.782Z
angswa1,6122,62.8665,2025-04-27T17:52:55.782Z
viocuc1,6123,62.8757,2025-04-27T17:52:55.782Z
afywhe2,6127,62.8848,2025-04-27T17:52:55.782Z
amthum1,6129,62.8939,2025-04-27T17:52:55.782Z
reccar3,6130,62.9031,2025-04-27T17:52:55.782Z
gybsee1,6133,62.9122,2025-04-27T17:52:55.782Z
cocthr1,6133,62.9213,2025-04-27T17:52:55.782Z
brocra1,6144,62.9305,2025-04-27T17:52:55.782Z
asidrc2,6145,62.9396,2025-04-27T17:52:55.782Z
agaher1,6145,62.9488,2025-04-27T17:52:55.782Z
btttyr1,6151,62.9579,2025-04-27T17:52:55.782Z
chwcuc1,6162,62.9670,2025-04-27T17:52:55.782Z
fisspa,6166,62.9762,2025-04-27T17:52:55.782Z
littho1,6170,62.9853,2025-04-27T17:52:55.782Z
japthr1,6177,62.9944,2025-04-27T17:52:55.782Z
tawlar1,6178,63.0036,2025-04-27T17:52:55.782Z
vercar1,6178,63.0127,2025-04-27T17:52:55.782Z
viewea3,6186,63.0218,2025-04-27T17:52:55.782Z
raiqua1,6189,63.0310,2025-04-27T17:52:55.782Z
whwcin1,6194,63.0401,2025-04-27T17:52:55.782Z
slcant2,6203,63.0492,2025-04-27T17:52:55.782Z
bwfshr2,6210,63.0584,2025-04-27T17:52:55.782Z
hutshe1,6213,63.0675,2025-04-27T17:52:55.782Z
rngtyr1,6222,63.0766,2025-04-27T17:52:55.782Z
sabspa4,6223,63.0858,2025-04-27T17:52:55.782Z
chbpar3,6226,63.0949,2025-04-27T17:52:55.782Z
fislar1,6226,63.1040,2025-04-27T17:52:55.782Z
spipig2,6227,63.1132,2025-04-27T17:52:55.782Z
javmun1,6227,63.1223,2025-04-27T17:52:55.782Z
crbtyr1,6229,63.1315,2025-04-27T17:52:55.782Z
blasis1,6231,63.1406,2025-04-27T17:52:55.782Z
whcjac1,6234,63.1497,2025-04-27T17:52:55.782Z
rehmyz1,6245,63.1589,2025-04-27T17:52:55.782Z
roltyr3,6246,63.1680,2025-04-27T17:52:55.782Z
bkcgna,6246,63.1771,2025-04-27T17:52:55.782Z
wesros1,6250,63.1863,2025-04-27T17:52:55.782Z
spcant1,6250,63.1954,2025-04-27T17:52:55.782Z
soocha1,6252,63.2045,2025-04-27T17:52:55.782Z
whnjay1,6254,63.2137,2025-04-27T17:52:55.782Z
whthil3,6255,63.2228,2025-04-27T17:52:55.782Z
